ev_tdlam_before,loss_ent,loss_kl,EpThisIter,loss_pol_entpen,EpRewMean,EpLenMean,TimestepsSoFar,TimeElapsed,loss_pol_surr,loss_vf_loss,EpisodesSoFar
0.7259934544563293,0.7688944,5.402143e-06,1,0.0,0.38,3020.0,19537920,30283.39090013504,-0.00039915927,0.0013086725,7173
-0.9088224172592163,0.78466994,8.571308e-06,2,0.0,0.38,3020.0,19542016,30288.730566978455,-0.00036510685,0.00013269394,7175
-0.3767615556716919,0.7430198,9.936697e-06,1,0.0,0.37,3020.0,19546112,30292.938510656357,-0.0007193156,3.778724e-05,7176
0.6842549443244934,0.75222415,7.3264687e-06,1,0.0,0.38,3020.0,19550208,30296.985041618347,-0.00034782023,0.0012355678,7177
-0.15215086936950684,0.796343,7.65671e-06,2,0.0,0.37,3010.0,19554304,30301.230173826218,-0.0007610172,7.024888e-05,7179
-1.16965913772583,0.7865398,7.0775823e-06,1,0.0,0.37,3010.0,19558400,30306.500249147415,-0.00056130317,0.00013832757,7180
0.6616572737693787,0.80628717,7.855282e-06,1,0.0,0.37,3010.0,19562496,30310.54941678047,-0.00046817382,0.0039683203,7181
-0.8287410736083984,0.72466195,7.0390147e-06,2,0.0,0.38,3010.0,19566592,30315.280755519867,-0.00059540116,6.149121e-05,7183
0.2523723840713501,0.7857494,5.537753e-06,1,0.0,0.39,3010.0,19570688,30319.81677889824,-0.00037303532,0.0019634513,7184
0.3851659297943115,0.80191326,6.909553e-06,1,0.0,0.39,3010.0,19574784,30323.84109854698,-0.00040227885,0.0016962244,7185
-2.6266093254089355,0.7962275,6.571119e-06,2,0.0,0.36,3010.0,19578880,30328.0841050148,-0.00052132877,0.00016424486,7187
